"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2723237,"October 4, 2023",Minnesota,"Saint Paul","1200 block of Hazelwood St",1,3,0,0,0,N/A
2723347,"October 4, 2023",California,"Los Angeles","S Central Ave and E 90th St",1,4,0,0,0,N/A
2722363,"October 3, 2023",Maryland,Baltimore,"1800 Argonne Dr",0,5,0,0,2,N/A
2720893,"October 2, 2023",Pennsylvania,Philadelphia,"6115 Shelbourne St",3,1,1,0,0,N/A
2720910,"October 1, 2023",Ohio,Toledo,"500 block of Leach St",0,4,0,0,1,N/A
2720112,"October 1, 2023",Kentucky,Lexington,"125 N Mill St",0,4,0,0,1,N/A
2720476,"October 1, 2023",Illinois,Chicago,"50 block of S Whipple St",2,2,0,0,0,N/A
2720136,"October 1, 2023",Nebraska,Omaha,"N 24th St and Decatur St",1,5,0,0,0,N/A
2720311,"October 1, 2023",Texas,Houston,"8700 block of Cypressbrook Dr",2,2,0,0,1,N/A
2720526,"October 1, 2023","New Jersey","Jersey City","260 Culver Ave",0,5,0,0,0,N/A
2720419,"September 30, 2023",Texas,Laredo,"717 E Travis St",0,4,0,0,0,N/A
2720128,"September 30, 2023",California,"San Pedro","1230 N Park Western Dr",1,3,0,0,1,N/A
2719793,"September 29, 2023",Louisiana,"Lake Charles","2212 Broad St",1,3,0,0,1,N/A
2717131,"September 27, 2023","District of Columbia",Washington,"2423 14th St NE",2,3,0,0,0,N/A
2715316,"September 25, 2023",Texas,Dallas,"4800 block of Elsie Faye Heggins St",1,3,0,0,1,N/A
2715722,"September 25, 2023",Florida,Jacksonville,"4229 Moncrief Rd W",0,6,0,0,0,N/A
2714225,"September 24, 2023",Oklahoma,"Oklahoma City","SW 26th St and S Agnew Ave",0,4,0,0,0,N/A
2714677,"September 24, 2023","South Carolina",Columbia,"225 Saddletrail Rd",3,1,0,0,3,N/A
2714319,"September 23, 2023",Florida,Jacksonville,"8846 A C Skinner Pkwy",3,1,0,0,0,N/A
2714462,"September 23, 2023",Tennessee,Covington,"2951 Hwy 51 N",1,4,0,0,2,N/A
2713920,"September 23, 2023",Virginia,Chesapeake,"1300 block of Drayton Rd",1,4,0,0,1,N/A
2714081,"September 23, 2023","District of Columbia",Washington,"1360 H St NE",1,3,0,0,1,N/A
2713404,"September 23, 2023",California,Downey,"11018 Downey Ave",0,4,0,0,1,N/A
2713409,"September 22, 2023",California,Pomona,"1500 E 1st St",1,4,0,0,0,N/A
2713467,"September 22, 2023",Louisiana,Monroe,"1101 Richwood Rd 2",1,3,0,0,1,N/A
2713882,"September 22, 2023",Minnesota,Minneapolis,"Lake St and Lyndale Ave",0,4,0,0,0,N/A
2710366,"September 18, 2023","North Carolina","Spring Lake","214 S 6th St",1,3,0,0,0,N/A
2709172,"September 18, 2023","North Carolina",Charlotte,"200 block of N Tryon St",0,4,0,0,0,N/A
2708996,"September 17, 2023",Massachusetts,Boston,"50 Ames St",0,5,0,0,2,N/A
2708659,"September 17, 2023",Texas,"El Paso","12300 Tierra Inca Dr",2,3,0,1,1,N/A
2709153,"September 17, 2023",Illinois,Romeoville,"512 Concord Ave",5,0,1,0,0,N/A
2708490,"September 16, 2023",Indiana,"South Bend","Huron St and Philippa St",0,4,0,0,2,N/A
2708514,"September 16, 2023",Colorado,Denver,"1946 Market St",0,5,0,0,1,N/A
2710554,"September 15, 2023",Mississippi,Tchula,"14592 Martin Luther King Dr",1,6,0,0,0,N/A
2706325,"September 13, 2023",Pennsylvania,Philadelphia,"W York St and N Marshall St",0,4,0,0,0,N/A
2704430,"September 11, 2023",Florida,"Palm Bay","1200 Hadley Cir SE",0,4,0,0,0,N/A
2703680,"September 10, 2023",Michigan,Detroit,"8600 block of Rosemont Ave",2,2,0,0,0,N/A
2703436,"September 10, 2023",Indiana,Indianapolis,"800 block of W 29th St",0,5,0,0,0,N/A
2704593,"September 10, 2023","New Jersey","Jersey City","Martin Luther King Dr and Orient Ave",0,5,0,0,0,N/A
2702902,"September 9, 2023",Illinois,Chicago,"6500 block of S King Dr",0,4,0,0,0,N/A
2703975,"September 9, 2023","South Carolina","Rock Hill","800 block of Brunswick Dr",0,4,0,0,2,N/A
2701771,"September 7, 2023",Texas,Dallas,"5300 block of Colonial Ave",1,3,0,0,1,N/A
2700661,"September 6, 2023","New York",Brooklyn,"56 Marcus Garvey Blvd",0,4,0,0,3,N/A
2701037,"September 6, 2023",Mississippi,Jackson,"3400 block of Lampton Ave",1,3,0,0,1,N/A
2701233,"September 6, 2023",Texas,"El Paso (Socorro)","253 Flor Margarita Blvd",0,4,0,0,3,N/A
2699229,"September 5, 2023",Illinois,Chicago,"4718 W Gladys Ave",0,4,0,0,0,N/A
2699475,"September 4, 2023",Georgia,Dublin,"100 block of E Jackson St",1,3,0,0,3,N/A
2698496,"September 4, 2023",Alabama,Birmingham,"930 5th Ave N",2,3,0,0,0,N/A
2698171,"September 3, 2023",Georgia,Atlanta,"3516 Adkins Rd NW",0,5,1,0,0,N/A
2698160,"September 3, 2023",Illinois,Freeport,"300 block of E Pleasant St",1,3,0,0,0,N/A
2698786,"September 3, 2023","North Carolina","High Point","2900 block of Creekview Ct",1,3,0,0,0,N/A
2698107,"September 3, 2023",Texas,Galveston,"4002 Mendocino Dr",2,2,0,0,0,N/A
2697278,"September 2, 2023",Massachusetts,Lynn,"189 Essex St",2,5,0,0,6,N/A
2695354,"August 30, 2023",Illinois,Peoria,"2217 W Marquette Ave",1,4,0,0,0,N/A
2695977,"August 30, 2023",Texas,Houston,"2800 block of Chimney Rock Rd",0,4,0,0,0,N/A
2694045,"August 29, 2023","New York",Rochester,"15 Savannah St",0,4,0,0,0,N/A
2692290,"August 27, 2023",Ohio,Mansfield,"137 Blymyer Ave",1,3,0,0,2,N/A
2691802,"August 27, 2023",Kentucky,Louisville,"301 Market St",2,4,0,0,1,N/A
2692120,"August 27, 2023",Michigan,Detroit,"11644 Cloverdale St",1,4,0,0,0,N/A
2691769,"August 27, 2023",Ohio,Cleveland,"11500 block of St Mark Ave",0,4,0,0,0,N/A
2692512,"August 27, 2023",Colorado,Pueblo,"1200 block of Berwind Ave",1,3,0,0,0,N/A
2690924,"August 26, 2023",Massachusetts,Boston,"10 Talbot Ave",0,7,0,1,3,N/A
2691275,"August 26, 2023",Utah,Orem,"360 S State St",0,5,0,5,5,N/A
2692026,"August 26, 2023",Mississippi,Ripley,"100 block of Peacock Holler",0,4,0,0,1,N/A
2690914,"August 25, 2023",Florida,Tallahassee,"1303 Ocala Rd",0,4,0,0,0,N/A
2690809,"August 25, 2023",California,Pasadena,"151 E Orange Grove Blvd",0,5,0,0,0,N/A
2690239,"August 24, 2023",Ohio,Hartville,"13305 Carnation Ave NW",4,0,1,0,0,N/A
2688942,"August 23, 2023",California,"Trabuco Canyon","19152 Santiago Canyon Rd",3,5,1,0,0,N/A
2688888,"August 23, 2023",Ohio,"Warren (Howland)","Highlawn Ave SE",0,4,1,0,0,N/A
2688256,"August 22, 2023",Illinois,Chicago,"1521 S Trumbull Ave",1,3,0,0,0,N/A
2686943,"August 21, 2023",Pennsylvania,"Upper Darby","635 Long Lane",1,3,0,0,0,N/A
2687693,"August 21, 2023","New York","Valley Stream","89 Ocean Ave",1,3,0,0,3,N/A
2687319,"August 20, 2023",Texas,Denison,"1100 block of W Owings St",1,3,0,0,3,N/A
2686454,"August 20, 2023",Wisconsin,Milwaukee,"S 12th St and W Mitchell St",0,4,0,0,1,N/A
2686221,"August 20, 2023",Minnesota,Minneapolis,"814 E Franklin Ave",0,9,0,0,2,N/A
2686543,"August 20, 2023",Georgia,Louisville,"1000 block of Handy St",0,5,0,0,3,N/A
2685998,"August 20, 2023",Washington,Seattle,"2205 Rainier Ave S",3,6,0,0,0,N/A
2686047,"August 19, 2023",Wisconsin,Milwaukee,"S 14th St and W Burnham St",0,9,0,0,1,N/A
2685196,"August 19, 2023",Pennsylvania,Philadelphia,"500 block of N Creighton St",1,8,0,0,0,N/A
2685332,"August 19, 2023",Georgia,Macon,"834 Woodard Ave",1,3,0,0,1,N/A
2686338,"August 19, 2023",Delaware,Wilmington,"300 block of Chapel St",0,4,0,0,0,N/A
2684327,"August 18, 2023",Virginia,Norfolk,"1510 E Brambleton Ave",0,4,0,0,3,N/A
2685046,"August 18, 2023",Illinois,Chicago,"3500 block of W 13th Pl",0,4,0,0,0,N/A
2684071,"August 16, 2023",Louisiana,Alexandria,"2900 block of Levin St",1,4,0,0,0,N/A
2683130,"August 16, 2023",Illinois,"East Saint Louis","N 38th St and Audubon Ave",1,4,0,0,0,N/A
2683213,"August 16, 2023",Oklahoma,"Oklahoma City","7405 NW 5th Terrace",4,0,1,0,0,N/A
2682756,"August 16, 2023",Kentucky,Louisville,"1800 block of W Muhammad Ali Blvd",0,4,0,0,0,N/A
2681831,"August 15, 2023",Tennessee,Clarksville,"2655 Union Hall Rd",0,5,2,0,0,N/A
2680467,"August 13, 2023",Tennessee,Memphis,"Peabody Pl and S B B King Blvd",0,8,0,0,0,N/A
2679624,"August 13, 2023",Ohio,Cincinnati,"2300 block of Flora St",0,4,0,0,0,N/A
2680270,"August 13, 2023",Illinois,Chicago,"5700 block of S Payne Dr",1,3,0,0,0,N/A
2679865,"August 13, 2023",Illinois,Rockford,"600 block of Fisher Ave",0,7,0,0,0,N/A
2680526,"August 13, 2023",Illinois,Chicago,"100 block of W Division St",0,4,0,0,0,N/A
2680362,"August 13, 2023",Pennsylvania,Harrisburg,"Cranberry St and N 2nd St",0,4,0,0,1,N/A
2679878,"August 12, 2023",Michigan,"Grand Rapids","Dickinson St SE and Madison Ave SE",0,4,0,0,0,N/A
2678953,"August 12, 2023",Washington,Bothell,"2005 185th Pl SE",1,3,0,0,0,N/A
2678274,"August 11, 2023",Pennsylvania,Philadelphia,"800 Diamond St",3,1,0,0,1,N/A
2678650,"August 11, 2023",Arkansas,"Pine Bluff","1601 S Cherry St",0,4,0,0,1,N/A
2678825,"August 11, 2023",Minnesota,Minneapolis,"2220 16th Ave S",1,6,0,0,1,N/A
2676883,"August 10, 2023",Washington,Edmonds,"164th St SW and 48th Pl W",4,1,0,0,1,N/A
2675914,"August 9, 2023",Illinois,"Crystal Lake","5805 Wild Plum Rd",3,1,1,0,0,N/A
2677365,"August 9, 2023",Pennsylvania,Pittsburgh,"2176 Webster Ave",0,4,0,1,1,N/A
2673981,"August 6, 2023",Pennsylvania,Philadelphia,"200 W 65th Ave",0,5,0,0,0,N/A
2673152,"August 6, 2023",Texas,Edinburg,"5120 S Raul Longoria Rd",0,7,0,0,3,N/A
2672766,"August 5, 2023","District of Columbia",Washington,"Good Hope Rd SE and 16th St SE",3,2,0,0,0,N/A
2672510,"August 5, 2023",Louisiana,Lafayette,"106 S General Marshall St",1,4,0,1,1,N/A
2673896,"August 5, 2023",Missouri,"Kansas City","E 16th St and Grand Blvd",0,4,0,0,1,N/A
2671589,"August 3, 2023",California,"Los Angeles","8805 S Hoover St",0,4,0,0,0,N/A
2673196,"August 2, 2023",Arkansas,"Pine Bluff","Lilac St",0,5,0,0,0,N/A
2670331,"August 2, 2023",Illinois,Chicago,"1249 W 81st St",1,3,0,0,0,N/A
2668365,"July 31, 2023",Mississippi,Columbus,"2520 5th St N",0,4,0,0,2,N/A
2666859,"July 30, 2023",Illinois,Chicago,"1500 block of S Keeler Ave",1,8,0,0,0,N/A
2667118,"July 30, 2023",Michigan,Lansing,"1300 block of W Holmes Rd",0,5,0,0,0,N/A
2667537,"July 30, 2023",Texas,"Port Arthur","711 Procter St",0,7,0,0,0,N/A
2666933,"July 30, 2023",Indiana,Muncie,"900 block of E Willard St",1,17,0,1,2,N/A
2668556,"July 30, 2023",Massachusetts,Springfield,"Leyfred Terr",0,4,0,0,0,N/A
2667046,"July 29, 2023",California,"Los Angeles","2121 E 99th Pl",1,3,0,0,0,N/A
2666201,"July 28, 2023",Florida,Tampa,"E Shadowlawn Ave and N 36th St",1,3,0,0,0,N/A
2666500,"July 28, 2023",Florida,"Fort Lauderdale","NW 19th St and MLK Jr Ave",0,4,0,0,0,N/A
2666189,"July 28, 2023",Washington,Seattle,"9232 Rainier Ave S",0,5,0,0,0,N/A
2666195,"July 28, 2023",Illinois,"Chicago Heights (Ford Heights)","1400 block of Senator Ln",1,4,0,0,0,N/A
2663533,"July 25, 2023",Pennsylvania,Pittsburgh,"Nicholas St and Jacob St",0,5,0,0,0,N/A
2662351,"July 24, 2023",Oklahoma,Tulsa,"11107 E Brady St",3,1,0,0,1,N/A
2662711,"July 24, 2023","New York",Bronx,"255 E Burnside Ave",1,3,0,0,3,N/A
2661359,"July 23, 2023",Florida,Tampa,"7402 N 56th St",0,5,0,0,0,N/A
2661332,"July 23, 2023",Alabama,Birmingham,"1700 block of Third Ave W",0,4,0,0,0,N/A
2661056,"July 23, 2023",Texas,Houston,"9261 Gulf Fwy",1,4,0,0,1,N/A
2661505,"July 23, 2023",Texas,Dallas,"3300 block of Sheila Lane",1,3,0,0,0,N/A
2660299,"July 22, 2023",Arizona,Glendale,"6761 N Sunset Blvd",0,4,0,0,1,N/A
2660568,"July 22, 2023","North Carolina",Wade,"4001 Pembroke Lane",1,3,0,0,0,N/A
2660217,"July 22, 2023",Illinois,Chicago,"1400 block of S Spaulding Ave",1,4,0,0,0,N/A
2661182,"July 22, 2023",Florida,"Daytona Beach","611 Seabreeze Blvd",0,4,0,0,1,N/A
2660674,"July 22, 2023",Tennessee,Memphis,"2965 Meadows Lane",1,4,0,0,0,N/A
2659968,"July 21, 2023",Louisiana,Marrero,"6700 block of Mather Dr",1,3,0,0,3,N/A
2658784,"July 20, 2023","North Carolina",Greensboro,"1900 block of Brice St",1,3,0,0,0,N/A
2658701,"July 19, 2023",Texas,Houston,"6200 block of Luce St",2,3,0,0,0,N/A
2657179,"July 18, 2023",Pennsylvania,Philadelphia,"500 block of E Wyoming Ave",0,5,0,0,0,N/A
2657041,"July 17, 2023","District of Columbia",Washington,"1200 block of Barnaby Terrace SE",0,4,0,0,0,N/A
2656524,"July 17, 2023","South Carolina",Columbia,"4200 block of Wentworth Dr",1,3,0,0,0,N/A
2654137,"July 16, 2023",Illinois,Chicago,"4000 block of W Washington Blvd",1,4,0,0,3,N/A
2654540,"July 16, 2023",California,"Los Angeles","2000 block of E 115th St",1,4,0,0,0,N/A
2654280,"July 16, 2023",Texas,Dallas,"Al Lipscomb Way and Meadow St",1,4,0,0,0,N/A
2653407,"July 15, 2023",Pennsylvania,"Homestead (Munhall)","1129 Ravine St",1,3,0,0,0,N/A
2655985,"July 15, 2023",Mississippi,Clarksdale,"400 block of Andrews St",0,4,0,0,0,N/A
2653609,"July 15, 2023",Georgia,Hampton,"92 Dogwood Lakes Dr",4,3,1,0,0,N/A
2654370,"July 15, 2023",Florida,"Fort Lauderdale","3170 NW 2nd St",1,3,0,0,0,N/A
2653963,"July 15, 2023",Tennessee,Memphis,"3400 block of Ridgemont Ave",1,4,0,0,0,N/A
2653974,"July 15, 2023",Louisiana,Shreveport,"400 Commerce St",1,6,0,0,1,N/A
2652749,"July 14, 2023",Maryland,Bladensburg,"4300 block of Bladensburg Rd",0,5,0,0,0,N/A
2653198,"July 14, 2023","North Dakota",Fargo,"901 25th St S",1,3,1,0,0,N/A
2651377,"July 13, 2023",Maryland,"Silver Spring","14324 Layhill Rd",0,5,0,0,1,N/A
2651632,"July 13, 2023",Texas,"El Paso","1160 Airway Blvd",2,4,0,0,2,N/A
2652321,"July 13, 2023",Illinois,"East Saint Louis","500 block of N 27th St",1,4,0,0,0,N/A
2654191,"July 12, 2023",Georgia,Lagrange,"Whitesville St and Bell St",0,4,0,0,0,N/A
2650004,"July 11, 2023","New York",Bronx,"25 E 193rd St",0,4,0,0,0,N/A
2650456,"July 11, 2023",Texas,Dallas,"8200 block of Willoughby Blvd",0,6,0,0,0,N/A
2648182,"July 9, 2023","North Carolina",Wadesboro,"1205 N Greene St",1,6,0,0,0,N/A
2648002,"July 9, 2023",Texas,Amarillo,"4515 S Georgia St",2,5,0,0,1,N/A
2648055,"July 9, 2023",Ohio,Cleveland,"W 6th St and Johnson Ct",0,9,0,0,2,N/A
2647888,"July 9, 2023",Iowa,Dubuque,"2506 Broadway St",1,3,0,0,0,N/A
2649242,"July 9, 2023",Alabama,Montgomery,"300 block of Gardendale Dr",1,6,0,0,2,N/A
2647298,"July 8, 2023","New York",Brooklyn,"Ashford St and Arlington Ave",1,3,0,0,1,N/A
2647621,"July 8, 2023",California,Indio,"41900 block of Napoli St",1,3,0,0,0,N/A
2647307,"July 8, 2023",Indiana,Gary,"939 E 21st Ave",1,3,0,0,0,N/A
2647516,"July 8, 2023",Maryland,Baltimore,"900 block of Greenmount Ave",2,2,0,0,0,N/A
2648440,"July 8, 2023",Texas,Dallas,"1600 block of Pompano Beach Dr",1,3,0,0,0,N/A
2647013,"July 7, 2023",Illinois,Chicago,"1600 block of W Howard St",0,5,0,0,0,N/A
2646865,"July 7, 2023",Texas,"El Paso","4516 Swan Dr",0,8,0,0,0,N/A
2644586,"July 5, 2023",Florida,"Fort Lauderdale","2960 NW 19th St",0,5,0,0,0,N/A
2643648,"July 5, 2023",Maryland,Salisbury,"Chippewa Blvd and Kiowa Ave",1,6,0,0,1,N/A
2644078,"July 5, 2023",Michigan,Lansing,"S Washington Sq",0,4,0,0,0,N/A
2643671,"July 5, 2023",Illinois,Chicago,"5600 block of S Ada St",1,4,0,0,0,N/A
2644352,"July 5, 2023",Ohio,Cleveland,"4000 block of E 150th St",2,2,0,0,0,N/A
2643453,"July 5, 2023","District of Columbia",Washington,"4700 block of Meade St NE",0,9,0,0,0,N/A
2643630,"July 5, 2023",Massachusetts,Boston,"33 Edgewater Dr",0,5,0,0,1,N/A
2643676,"July 5, 2023","New Jersey",Paterson,"49 Jersey St",2,3,0,0,0,N/A
2644627,"July 5, 2023",Michigan,Flint,"2800 block of Mallery St",0,4,0,0,0,N/A
2643322,"July 4, 2023",Maryland,Edgewood,"600 block of Harr Park Ct",0,4,0,0,10,N/A
2643602,"July 4, 2023",Louisiana,Shreveport,"2000 block of Pearl Ave",4,7,0,0,0,N/A
2642527,"July 4, 2023",Ohio,Akron,"700 E Exchange St",0,4,0,0,0,N/A
2642489,"July 4, 2023",Michigan,Lansing,"6520 Mercantile Way",0,5,0,0,0,N/A
2643549,"July 4, 2023",California,Hayward,"400 block of Ranker Place",0,5,0,1,2,N/A
2642484,"July 4, 2023","North Carolina",Charlotte,"5300 block of Park Brook Dr",0,4,0,0,0,N/A
2642843,"July 3, 2023",Minnesota,Truman,N/A,0,4,0,0,1,N/A
2642262,"July 3, 2023",Texas,"Fort Worth","2100 block of Christine Ave",0,4,0,0,1,N/A
2642472,"July 3, 2023",Texas,"Fort Worth","Diaz Ave and Horne St",3,8,0,0,2,N/A
2642495,"July 3, 2023",Indiana,Indianapolis,"3200 block of Forest Manor Ave",1,3,0,0,0,N/A
2645345,"July 3, 2023",Indiana,"Michigan City","1100 block of Salem St",0,4,0,0,0,N/A
2642785,"July 3, 2023",Missouri,"Saint Ann","4116 Jane Ave",3,1,1,0,0,N/A
2642071,"July 3, 2023",Pennsylvania,Philadelphia,"5700 block of Warrington Ave",5,2,0,0,1,N/A
2640311,"July 2, 2023",Kansas,Wichita,"222 N Washington St",0,9,0,0,3,N/A
2641112,"July 2, 2023","New York",Bronx,"1780 Eastburn Ave",0,4,0,0,0,N/A
2640219,"July 2, 2023",Maryland,Baltimore,"800 block of Gretna Ct",2,27,0,1,5,N/A
2639780,"July 1, 2023",Oklahoma,Tulsa,"1150 S Sheridan Rd",0,4,0,0,0,N/A
2639130,"June 30, 2023",California,Florin,"7870 Florin Rd",0,4,0,0,0,N/A
2639623,"June 30, 2023",Illinois,Chicago,"6300 block of S Artesian Ave",1,3,0,0,0,N/A
2638784,"June 29, 2023",Texas,Odessa,"4310 N Dixie Blvd",1,4,0,0,3,N/A
2638465,"June 28, 2023","North Carolina",Greensboro,"5100 Bayberry St",3,2,0,0,1,N/A
2636671,"June 26, 2023",Michigan,Ypsilanti,"800 block of George Pl",2,2,0,0,1,N/A
2634835,"June 25, 2023",Missouri,"Kansas City","5646 Prospect Ave",3,6,0,0,1,N/A
2635065,"June 25, 2023",Texas,"Missouri City","7242 W Fuqua St",1,3,0,0,0,N/A
2635437,"June 25, 2023",Ohio,Cincinnati,"1233 Clay St",0,4,0,0,0,N/A
2634840,"June 25, 2023",Indiana,Indianapolis,"800 block of Broad Ripple Ave",3,1,0,0,1,N/A
2634933,"June 25, 2023",Maryland,"Temple Hills (Marlow Heights)","4400 block of Stamp Rd",0,4,0,0,0,N/A
2636162,"June 25, 2023",Mississippi,Canton,"389 Ricks Dr",2,2,0,0,1,N/A
2634357,"June 24, 2023",Texas,Beaumont,"1600 block of Glasshouse St",0,5,0,0,0,N/A
2635243,"June 24, 2023","North Carolina",Asheboro,"800 block of Salem Ct",0,4,0,0,2,N/A
2634147,"June 24, 2023",Michigan,Saginaw,"Fourth St and Johnson St",2,11,0,0,0,N/A
2634135,"June 24, 2023",Florida,Orlando,"2620 N Hiawassee Rd",2,2,0,0,0,N/A
2632283,"June 21, 2023",Texas,"Fort Worth","2120 Handley Dr",1,3,0,0,1,N/A
2630581,"June 20, 2023",Michigan,Pontiac,"28 Cherry Hill Dr",1,3,0,0,0,N/A
2629745,"June 19, 2023",Wisconsin,Milwaukee,"2947 N Doctor MLK Jr Dr",0,6,0,0,1,N/A
2629821,"June 19, 2023",Illinois,Chicago,"3200 block of W 79th St",1,3,0,0,0,N/A
2628072,"June 18, 2023",Illinois,Willowbrook,"10S622 Kingery Hwy",1,22,0,0,0,N/A
2629211,"June 18, 2023",Idaho,Kellogg,"525 W Cameron Ave",4,0,0,0,1,N/A
2628950,"June 18, 2023",Illinois,Chicago,"9900 block of S Princeton Ave",2,3,0,0,0,N/A
2628104,"June 18, 2023",Illinois,Chicago,"5400 block of W Crystal St",1,3,0,0,0,N/A
2629196,"June 18, 2023","North Carolina",Greenville,"1100 block of W Sixth St",1,5,0,0,0,N/A
2628083,"June 18, 2023",Missouri,"Saint Louis","1409 Washington Ave",1,10,0,0,0,N/A
2628094,"June 18, 2023",Georgia,Decatur,"4525 Glenwood Rd",0,5,0,0,0,N/A
2629262,"June 18, 2023",Michigan,Detroit,"12000 block of Roselawn St",0,4,0,0,0,N/A
2627254,"June 17, 2023",Illinois,Chicago,"1900 block of N Stockton Dr",0,5,0,0,0,N/A
2627729,"June 17, 2023",Pennsylvania,Philadelphia,"1700 block of Ringgold St",0,5,0,0,0,N/A
2627193,"June 17, 2023",Wisconsin,"La Crosse","116 3rd St S",0,7,0,0,1,N/A
2627442,"June 17, 2023","North Carolina","Winston Salem (Winston-salem)","800 block of Utah Dr",0,4,0,0,0,N/A
2627199,"June 17, 2023",Indiana,Indianapolis,"W 34th St and Moller Rd",0,4,0,0,0,N/A
2627418,"June 17, 2023","North Carolina",Charlotte,"6432 E Independence Blvd",1,3,0,0,1,N/A
2629270,"June 17, 2023",Louisiana,Alexandria,"3323 Willow Glen River Rd",1,3,0,0,0,N/A
2627958,"June 17, 2023",Washington,Quincy,"754 Silica Rd NW",2,2,0,1,1,N/A
2630156,"June 17, 2023",Ohio,Cleveland,"11921 Miles Ave",0,4,0,0,0,N/A
2626827,"June 16, 2023",Maryland,Baltimore,"E Cold Spring Ln and York Rd",0,6,0,0,0,N/A
2627283,"June 16, 2023",California,Carson,"1500 block of E Abila St",0,8,0,0,0,N/A
2627013,"June 16, 2023","New Jersey",Clifton,"39 Harding Ave",0,4,0,0,0,N/A
2625892,"June 15, 2023",Ohio,"New Richmond","1965 Laurel Lindale Rd",3,1,0,0,1,N/A
2626402,"June 15, 2023",Tennessee,Sequatchie,"246 Pine St",5,1,1,0,0,N/A
2625636,"June 15, 2023","South Carolina",Greenville,"Channel Dr",0,4,0,0,0,N/A
2625603,"June 14, 2023",Oklahoma,Tulsa,"S Harvard Ave and E 31st St",1,3,0,0,1,N/A
2625182,"June 13, 2023",Ohio,Cincinnati,"2300 block of Harrison Ave",0,4,0,0,0,N/A
2623809,"June 13, 2023",Colorado,Denver,"2000 block of Market St",0,9,0,1,2,N/A
2622044,"June 11, 2023","New York",Syracuse,"100 block of Davis St",0,4,0,0,3,N/A
2622547,"June 11, 2023",Maryland,Annapolis,"1004 Paddington Pl",3,3,0,0,1,N/A
2622062,"June 11, 2023",California,Antioch,"3300 block of Sunset Ln",1,6,0,0,0,N/A
2622008,"June 11, 2023",Texas,Houston,"6003 Richmond Ave",0,6,0,0,1,N/A
2668127,"June 11, 2023",Louisiana,Labadieville,"3006 LA-1",0,7,0,0,1,N/A
2622140,"June 11, 2023",Illinois,Champaign,"1000 block of N 6th St",0,4,0,0,0,N/A
2622484,"June 11, 2023",Texas,Crosby,"12028 Crosby-Lynchburg  Rd",1,4,0,0,0,N/A
2621754,"June 10, 2023",Mississippi,Hattiesburg,"6100 block of US-49",0,4,0,0,0,N/A
2622344,"June 10, 2023",Washington,"Benton City","2500 block of N Willard Ave",1,5,0,0,2,N/A
2621640,"June 10, 2023",Illinois,"Oak Park","900 block of Madison St",0,4,0,0,0,N/A
2621241,"June 9, 2023",California,"San Francisco","24th St and Treat Ave",0,9,0,0,1,N/A
2621359,"June 9, 2023",Pennsylvania,Jeannette,"815 Lowry Ave",1,4,0,0,2,N/A
2620695,"June 8, 2023","South Carolina","North Charleston","4106 Dorchester Rd",1,3,0,0,0,N/A
2619908,"June 7, 2023",California,Sacramento,"1600 block of Grand Ave",0,7,0,0,0,N/A
2618358,"June 6, 2023",Virginia,Richmond,"6 N Laurel St",2,5,0,0,1,N/A
2617560,"June 5, 2023",Mississippi,Jackson,"440 N Mill St",0,5,0,0,0,N/A
2616439,"June 4, 2023",Texas,Sunnyvale,"201 Planters Rd",1,4,0,0,1,N/A
2615978,"June 4, 2023",Illinois,Chicago,"4800 block of W Iowa St",1,6,0,0,0,N/A
2616034,"June 4, 2023",Florida,Pensacola,"Cresent Dr",1,4,0,0,0,N/A
2616015,"June 4, 2023",Missouri,Columbia,"2600 block of Oakbrook Dr",2,4,0,0,0,N/A
2615941,"June 3, 2023",Oregon,Portland,"NE Webster St and NE 55th Ave",0,4,0,0,0,N/A
2615518,"June 2, 2023",Tennessee,Memphis,"4600 block of Mill Stream Dr",0,4,0,0,0,N/A
2614735,"June 2, 2023",Texas,"San Antonio","5100 block of Eisenhauer Rd",1,3,0,0,0,N/A
2614353,"May 31, 2023",Ohio,Cleveland,"400 block of E 123rd St",1,3,0,0,0,N/A
2613087,"May 31, 2023","North Carolina",Fayetteville,"700 block of Rembrandt Dr",2,2,0,0,2,N/A
2613375,"May 31, 2023",Ohio,Cincinnati,"73 E McMicken Ave",0,4,0,0,0,N/A
2612967,"May 30, 2023",Pennsylvania,Lebanon,"400 block of N 5th St",3,1,0,0,3,N/A
2612882,"May 30, 2023",Illinois,Chicago,"7059 S Halsted St",1,3,0,0,0,N/A
2611512,"May 29, 2023",Florida,Hollywood,"1203 N Broadwalk",0,9,0,0,3,N/A
2611781,"May 29, 2023","South Carolina",Hollywood,"5000 block of Storage Rd",1,5,0,0,0,N/A
2610925,"May 29, 2023",Ohio,"Canal Winchester","4855 Pintail Creek Dr",0,7,0,0,0,N/A
2611214,"May 29, 2023",Illinois,Peoria,N/A,0,4,0,0,0,N/A
2611877,"May 29, 2023","New York",Syracuse,"400 block of Bellevue Ave",1,3,0,0,1,N/A
2611231,"May 28, 2023",Pennsylvania,Chester,"Front St and Norris St",0,8,0,0,0,N/A
2611011,"May 28, 2023",Pennsylvania,Philadelphia,"4500 block of Mulberry St",1,3,0,0,0,N/A
